DATE,STATION,SAMPLE,SAMTIME,REPLICAT,STEMP,BTEMP,MESH,SSAL,BSAL,NETSLED,FLOWNO,RPM,DATECAL,FLOSTART,FLOEND,RPT,SPLITS,XFACTOR,NO3M,HYDROMED,CHAETOGN,GASTROPO,BIVALVES,STOMATOP,UNIDSHRI,ACETES,LUCIFER,PERICLIM,LATREUTE,OTHASHR,CRABMEGA,PINNOTHE,GAMAMPH,CAPAMPH,ISOPODS,CUMACEAN,MYSIDS,FISHEGGS,UNIDFLAR,OTHERS,PALAELAR,ALPHELAR,CALLILAR,UPOGELAR,PENAEPLA,GOBYLAR,ANCHOLAR,LEIOSLAR,SPECIESI,SPECIES2,SPECIES3,SPECIES4,SPECIES5,SPECIES6,SPECIES7
10/21/1988,BB,193,9:53:00,A,17.5,17.5,365,35.1,34.8,S,1300,29.5,841217,150892,160177,9285,2,4,40.92,0,8.505,0,0.098,0,1.76,0.098,0.293,1.466,0,0.782,0,0,0.88,0.196,0,0,0,0,0.293,0.88,0.587,0.587,0.391,0.196,0,0.098,0,0,0,0,0,0,0,0,0
10/21/1988,BB,193,10:03:00,B,17.5,17.5,365,35.1,34.8,S,1300,29.5,841217,160177,169148,8971,2,4,39.53,0,6.374,0,0.202,0,1.012,0,0.202,2.327,0,1.315,0,0,0.911,0.101,0,0,0,0,0.101,0.506,0.304,0.304,0.202,0.101,0,0,0,0,0,0,0,0,0,0,0
10/21/1988,BB,193,10:12:00,C,17.5,17.5,365,35.1,34.8,S,1300,29.5,841217,169148,179934,10786,2,4,47.53,0,2.02,0.084,0.421,0,0.842,0,0.084,1.346,0,1.262,0,0,1.01,0.252,0,0,0.168,0,0,1.515,0.252,0.252,0.168,0.084,0,0,0,0,0,0,0,0,0,0,0
11/7/1988,BB,194,10:42:00,A,15.6,15.6,365,34.1,34.2,S,5457,36.17,840320,900672,911277,10605,1,2,38.12,0.052,11.072,0,0.472,0,0.052,0,0.105,0.262,0,0.84,0,0,1.312,0.052,0,0,0.052,0,0,1.154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/7/1988,BB,194,10:54:00,B,15.6,15.6,365,34.1,34.2,S,5457,36.17,840320,911277,921748,10471,1,2,37.63,0,7.493,0,0.319,0,0.053,0,0.106,1.329,0,0.903,0,0,1.541,0.053,0,0,0.053,0,0,1.701,0,0,0,0,0.053,0,0,0,0,0,0,0,0,0,0
11/7/1988,BB,194,11:04:00,C,15.6,15.6,365,34.1,34.2,S,5457,36.17,840320,921748,932429,10681,1,2,38.39,0,12.451,0,0.625,0,0,0,0.052,0.365,0,0.417,0.052,0,0.729,0.208,0,0,0,0,0,0.208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/21/1988,BB,195,11:04:00,A,17,-99.9,365,32,-99.9,S,5457,36.17,840320,932418,942427,10009,1,2,35.97,0,4.336,0,1.279,0,0,0,0.111,1.334,0,0.778,0,0,0.945,0.056,0,0,0,0,0.056,0.389,0,0,0,0,0,0.056,0,0,0,0,0,0,0,0,0
11/21/1988,BB,195,11:17:00,B,17,-99.9,365,32,-99.9,S,5457,36.17,840320,942427,952870,10443,1,2,37.53,0.053,6.501,0,1.012,0,0,0,0.107,0.799,0,0.959,0.053,0,4.263,0.373,0.053,0.213,0.053,0,0.16,0.746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/21/1988,BB,195,11:27:00,C,17,-99.9,365,32,-99.9,S,5457,36.17,840320,952870,963558,10688,1,2,38.41,0,6.039,0,0.937,0,0,0,0.052,1.354,0,0.781,0.052,0,3.592,0.052,0,0.052,0.104,0,0,0.885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/7/1988,BB,196,11:22:00,B,10,10,365,35.8,35.8,S,5457,36.17,840320,973095,982797,9702,1,2,34.87,0,16.977,0,1.147,0,0,0,0.057,1.204,0,1.491,0,0,1.549,0,0,0.115,0.631,0,0.057,2.294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/20/1988,BB,197,10:55:00,A,6.4,6.4,365,36.2,36.8,S,5457,36.17,840320,992557,1002445,9888,2,4,35.54,0.113,25.775,0,2.701,0,0.113,0,0,1.801,0,1.688,0,0,2.364,0,0,0.225,7.879,0,0.338,1.351,0,0,0.113,0,0,0,0,0,0,0,0,0,0,0,0
12/20/1988,BB,197,10:55:00,B,6.4,6.4,365,36.2,36.8,S,5457,36.17,840320,2445,12692,10247,2,4,36.83,0,17.378,0,0.326,0,0,0,0,2.824,0,3.15,0,0,6.517,0.109,0,0,10.97,0,0.326,0.217,0,0,0,0,0,0,0,0.326,0,0,0,0,0,0,0
12/20/1988,BB,197,11:14:00,C,6.4,6.4,365,36.2,36.8,S,5457,36.17,840320,12692,22725,10033,2,4,36.06,0,18.192,0,1.22,0,0,0,0,1.22,0,0.666,0,0,0.555,0.111,0,0.111,5.99,0,0.111,0.555,0,0,0,0,0,0,0,0.111,0,0,0,0,0,0,0
1/5/1989,BB,198,11:02:00,A,8.1,8,365,35.1,34.8,S,6502,31.09,841217,968584,977058,8474,2,4,35.43,0.226,2.032,0,1.355,0,0,0,0,0.677,0,0.79,0,0,2.935,0.226,0.113,0.113,2.145,0,0.226,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/5/1989,BB,198,11:17:00,B,8.1,8,365,35.1,34.8,S,6502,31.09,841217,977058,986345,9287,2,4,38.83,0.103,0.927,0,1.751,0,0,0,0,1.03,0,0.206,0,0,6.18,0.103,0,0,3.399,0,0,0.515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/5/1989,BB,198,11:31:00,C,8.1,8,365,35.1,34.8,S,6502,31.09,841217,986345,994618,8273,2,4,34.59,4.163,2.081,0,0.463,0,0,0,0,1.388,0,0.231,0,0,5.435,0.231,0,0.116,0,0,0.231,0.231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/19/1989,BB,199,10:37:00,A,10.3,9.7,365,35.4,35.3,S,6502,32.67,881215,4301,13692,9391,2,4,37.37,0,2.462,0,0.428,0,0,0,0,4.175,0,2.676,0,0,9.955,0.535,0,0.535,3.425,0,0.963,1.177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/19/1989,BB,199,11:12:00,B,10.3,9.7,365,35.4,35.3,S,6502,32.67,881215,13692,23341,9649,2,4,38.4,0.313,0.938,0,0.208,0,0,0,0,2.5,0,3.021,0,0,2.917,0.417,0,0.208,0.833,0,1.146,0.208,0,0,0,0,0,0,0,0.521,0,0,0,0,0,0,0
1/19/1989,BB,199,11:25:00,C,10.3,9.7,365,35.4,35.3,S,6502,32.67,881215,23341,32834,9493,2,4,37.77,0,0.424,0,0.529,0,0,0,0,5.718,0,2.859,0,0,8.471,0.529,0,0.529,2.647,0,0.635,0.847,0,0,0,0,0,0,0,0.106,0,0,0,0,0,0,0
2/3/1989,BB,200,10:13:00,A,15,14.8,365,34.2,33.8,S,6502,32.67,881215,32890,42177,9287,2,4,36.95,0.216,0.325,0,1.299,0,0,0,0,0,0,0.325,0,0,7.036,0.758,0,0,0.758,0,0,0.649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/1989,BB,200,10:23:00,B,15,14.8,365,34.2,33.8,S,6502,32.67,881215,42177,52106,9929,2,4,39.51,0.101,0.304,0,0.607,0,0,0,0,0.81,0,0.405,0,0,1.721,0.81,0,0.304,0.304,0,0.304,0.202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/1989,BB,200,10:31:00,C,15,14.8,365,34.2,33.8,S,6502,32.67,881215,52106,61285,9179,2,4,36.52,0,0.11,0,0.986,0,0,0,0,0.219,0,0.438,0,0,7.009,0.438,0,0.548,1.643,0,0.11,0.438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/17/1989,BB,201,10:51:00,A,12,12.3,365,36.3,35.4,S,6502,32.67,881215,61417,70211,8794,2,4,34.99,0.114,0,0,0.229,0,0,0,0,0.8,0,0.914,0,0,2.515,0.572,0,2.4,1.715,0,0.8,0.114,0,0,0,0,0,0,0,0.114,0,0,0,0,0,0,0
2/17/1989,BB,201,11:02:00,B,12,12.3,365,36.3,35.4,S,6502,32.67,881215,70211,79404,9193,2,4,36.58,0.109,0.109,0,0.437,0,0,0,0,0.437,0,0.109,0,0,1.093,0.875,0,0.656,0.765,0,0.765,0.109,0,0,0,0,0,0,0,0.547,0,0,0,0,0,0,0
2/17/1989,BB,201,11:12:00,C,12,12.3,365,36.3,35.4,S,6502,32.67,881215,79404,88913,9509,2,4,37.84,0,0.106,0,0.317,0,0,0,0,0.634,0,0.529,0,0,3.911,0.317,0.423,0.317,0.634,0,0,0.529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/6/1989,BB,202,11:00:00,A,14.3,13.7,365,34.8,34,S,6502,32.67,881215,88987,98924,9937,1,2,39.54,0.101,0.708,0,0.556,0,0,0,0,0,0,0,0,0,0.051,0,0,0.101,0.202,0,0.051,0.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/6/1989,BB,202,11:00:00,B,14.3,13.7,365,34.8,34,S,6502,32.67,881215,98924,108791,9867,1,2,39.26,0.153,0.408,0,0.306,0,0,0,0,0,0,0,0,0,0,0.051,0,0.051,0.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/6/1989,BB,202,11:15:00,C,14.3,13.7,365,34.8,34,S,6502,32.67,881215,108791,119083,10292,1,2,40.95,0.195,0.44,0,0.244,0,0,0,0,0,0,0,0,0,0,0,0.049,0.049,0.049,0,0.147,0.049,0,0,0,0,0,0,0,0.049,0,0,0,0,0,0,0
3/20/1989,BB,203,11:59:00,A,13.6,13.3,365,30.3,30.3,S,6502,32.67,881215,119083,128578,9495,1,2,37.78,0,0,0,0.741,0,0.053,0,0,0.265,0,0.265,0,0,1.006,0,0,0.106,0.741,0,0.371,0.688,0,0,0,0,0.053,0,0,0.053,0,0,0,0,0,0,0
3/20/1989,BB,203,12:15:00,C,13.6,13.3,365,30.3,30.3,S,6502,32.67,881215,137854,147919,10065,1,2,40.05,0,0,0,0.25,0,0,0,0,0,0,0,0.05,0,0.15,0,0.1,0,0,0,1.149,0,0,0,0,0,0,0,0,0.949,0,0,0,0,0,0,0
4/3/1989,BB,204,10:52:00,A,16.4,15.8,365,27.1,29.1,S,6502,32.67,881215,148045,157669,9624,0,1,38.3,0.131,0.131,0,0.078,0,0.104,0,0,0,0,0.078,0,0,0.026,0,0.104,0.026,0.313,0,0.104,0.026,0,0,0,0,0.104,0,0,0.078,0,0,0,0,0,0,0
4/3/1989,BB,204,11:10:00,C,16.4,15.8,365,27.1,29.1,S,6502,32.67,881215,167354,177028,9674,0,1,38.49,0.156,0.052,0,0.104,0,0.156,0,0,0,0,0,0.078,0,0.104,0,0.026,0,0.052,0,0.156,0.052,0,0,0,0,0.156,0,0,0.156,0,0,0,0,0,0,0
4/18/1989,BB,205,11:27:00,B,19.5,17.5,365,18,29.5,S,6502,32.67,881215,186175,195334,9159,0,1,36.45,0,0,0,0.082,0,0.22,0,0,0.082,0,0.055,0.165,0,0.027,0,0.137,0,0.027,0,0.11,0.082,0.027,0,0,0,0.192,0.027,0,0.082,0,0,0,0,0,0,0
4/18/1989,BB,205,11:33:00,C,19.5,17.5,365,18,29.5,S,6502,32.67,881215,195334,204344,9010,0,1,35.85,0,0,0,0.084,0,0.028,0,0,0.363,0,0.084,0.056,0,0.586,0.056,0.028,0.056,0.084,0,0.167,0.112,0.028,0,0,0,0.028,0.056,0,0.139,0,0,0,0,0,0,0
5/3/1989,BB,206,11:10:00,A,19.2,19.2,365,30.8,31.2,S,6502,32.67,881215,211026,219268,8242,2,4,32.8,0,0.122,0,0.854,0,2.927,0,0,3.049,0,1.22,0.122,0,0.488,0,0,0,4.147,0.61,9.269,0.732,1.586,1.098,0,0,0.244,8.659,0.366,0.244,0,0,0,0,0,0,0
5/3/1989,BB,206,11:23:00,B,19.2,19.2,365,30.8,31.2,S,6502,32.67,881215,219268,228532,9264,2,4,36.86,0,0,0,0.651,0,1.085,0,0,1.411,0,1.302,0.109,0,2.062,0,0,0,1.411,0.434,5.317,0.651,0.543,0.434,0,0,0.109,4.991,0.217,0.109,0,0,0,0,0,0,0
5/3/1989,BB,206,11:37:00,C,19.2,19.2,365,30.8,31.2,S,6502,32.67,881215,228532,237810,9278,2,4,36.92,0,0,0,0.758,0,1.083,0,0,3.467,0,1.192,0,0,1.517,0,0,0,2.167,0.758,6.717,0.975,0.542,0.433,0,0,0.108,6.284,0.325,0.108,0,0,0,0,0,0,0
5/17/1989,BB,207,10:46:00,A,20.9,21.1,365,20.8,26.6,S,6502,32.67,881215,238000,246662,8662,0,1,34.47,0.029,0,0,0.087,0,1.19,0,0,0.493,0,0.087,0.174,0,6.963,0.029,0.812,0,0,0,4.729,0.261,1.073,0.087,0,0,0.029,3.975,0.58,0,0,0,0,0,0,0,0
5/17/1989,BB,207,10:54:00,B,20.9,21.1,365,20.8,26.6,S,6502,32.67,881215,246662,255186,8524,0,1,33.92,0,0,0,0.059,0,1.504,0,0,0.147,0,0,0.147,0,0.177,0.029,1.12,0,0.029,0.206,5.248,0.088,1.356,0.088,0,0,0.059,4.393,0.649,0,0,0,0,0,0,0,0
5/17/1989,BB,207,11:02:00,C,20.9,21.1,365,20.8,26.6,S,6502,32.67,881215,255186,264138,8952,0,1,35.62,0,0,0,0.028,0,1.797,0,0,0,0,0.028,0.084,0,0.168,0.14,1.404,0,0.056,0.281,4.099,0.084,1.628,0.112,0,0,0.056,3.453,0.505,0,0,0,0,0,0,0,0
6/1/1989,BB,208,10:19:00,A,25.9,25.9,365,33.8,34.3,S,6502,32.67,881215,264092,273711,9619,0,1,38.28,0.967,3.109,0,0,0.026,5.591,0,0,0,0,0,1.332,0,0,0,1.202,0,0.052,0,7.655,0.078,4.52,0.444,0,0,0.601,7.185,0.235,0,0,0,0,0,0,0,0
6/1/1989,BB,208,15:02:00,B,25.9,25.9,365,33.8,34.3,S,6502,32.67,881215,273711,283252,9541,0,1,37.97,0.395,1.87,0.053,0,0,6.374,0,0.211,0,0,0,0.711,0,0.158,0.079,0.922,0,0.132,0,9.008,0.079,5.163,0.5,0,0,0.711,8.455,0.263,0,0,0,0,0,0,0,0
6/1/1989,BB,208,10:38:00,C,25.9,25.9,365,33.8,34.3,S,6502,32.67,881215,283252,293054,9802,0,1,39,0.564,2.077,0.026,0.128,0,4.871,0,0.051,0.154,0,0.128,0.795,0,0.359,0,0.82,0,0.103,1.333,13.281,0.077,1.692,0.385,0,0,0.487,12.486,0.385,0,0,0,0,0,0,0,0
6/15/1989,BB,209,10:00:00,A,28.3,28.5,365,32.3,33,S,6502,32.67,881215,297375,306794,9419,2,4,37.48,0.427,1.067,0,0.107,0,16.329,0,0.64,0.213,0,0.534,2.028,0,0,0.427,4.803,0,0.107,0.213,102.77,0,9.605,5.87,0,0,0.854,98.613,3.095,0,0,0,0,0,0,0,0
6/15/1989,BB,209,10:09:00,B,28.3,28.5,365,32.3,33,S,6502,32.67,881215,306794,316280,9486,2,4,37.75,0.53,3.921,0,0.848,0.212,23.843,0.106,3.285,1.378,0,2.437,5.298,0,0.318,0.318,3.497,0,0,0,210.77,0.106,14.094,8.584,0,0,1.166,202.3,6.358,0,0,0,0,0,0,0,0
6/15/1989,BB,209,10:18:00,C,28.3,28.5,365,32.3,33,S,6502,32.67,881215,316280,326024,9744,2,4,38.77,0.103,1.032,0,0.206,0.103,12.689,0,0.619,0.825,0,1.96,4.23,0,0.413,0.103,3.508,0,0,0,155.47,0.206,7.531,4.539,0,0,0.619,149.28,4.642,0,0,0,0,0,0,0,0
6/29/1989,BB,210,9:38:00,A,27,29.8,365,36.1,36.4,S,6502,32.67,881215,326177,335616,9439,3,8,37.56,0,1.491,0,0,0,9.798,1.278,0,2.13,0,4.047,3.408,0,4.686,0.213,0.852,0,0.213,0,43.025,1.278,4.686,4.473,0,0,0.426,41.747,0.852,0,0,0,0,0,0,0,0
6/29/1989,BB,210,10:03:00,C,27,29.8,365,36.1,36.4,S,6502,32.67,881215,345006,354121,9115,3,8,36.27,0,4.852,0,0.441,0.221,16.101,1.103,0,0,0,0,2.867,0,1.103,0,0.882,0,0.221,0,43.231,0.441,7.499,7.279,0,0,0.882,41.908,0.882,0,0,0,0,0,0,0,0
7/14/1989,BB,211,9:00:00,A,29.2,29.4,365,30.9,32,S,6502,32.67,881215,354126,363329,9203,2,4,36.62,0.218,0.218,0,0,0,10.923,0,0,0.218,0,0,1.529,0,0,0,0.437,0,0,0.983,30.256,0,9.284,1.529,0,0,0.109,27.744,2.512,0,0,0,0,0,0,0,0
7/14/1989,BB,211,9:08:00,B,29.2,29.4,365,30.9,32,S,6502,32.67,881215,363329,372731,9402,2,4,37.41,0,0.642,0,0.321,0,12.295,0,0,0.107,0,0.107,1.604,0,0,0.107,0.214,0,0,0.855,38.383,0.214,10.478,1.711,0,0,0.107,35.283,3.101,0,0,0,0,0,0,0,0
7/14/1989,BB,211,9:20:00,C,29.2,29.4,365,30.9,32,S,6502,32.67,881215,372731,382202,9471,2,4,37.69,0.849,0.637,0,0.212,0,13.798,0,0,0,0,0,0.637,0,0,0,0.318,0,0,1.486,26.853,0,11.675,1.91,0,0,0.212,24.624,2.229,0,0,0,0,0,0,0,0
7/31/1989,BB,212,10:43:00,A,29.1,28.9,365,35.1,35.2,S,6502,32.67,881215,395956,405594,9638,2,4,38.35,0.209,1.564,0,0.417,0.104,7.405,0,0,0.417,0,0.417,1.564,0,0.209,0.209,0,0,0.104,0.626,14.915,0.521,4.693,2.295,0,0.417,0,14.289,0.417,0,0,0,0,0,0,0,0
7/31/1989,BB,212,12:03:00,C,29.1,28.9,365,35.1,35.2,S,6502,32.67,881215,415140,424827,9687,2,4,38.55,0.519,2.594,0,0.104,0.104,5.604,0.415,0.104,0.415,0,0.415,1.66,0,0.208,0.104,0.311,0,0,0.726,22.311,0.208,3.528,1.764,0,0.311,0,21.377,0.726,0,0,0,0,0,0,0,0
8/15/1989,BB,213,12:37:00,A,25.5,25,365,33.7,33.5,S,6502,32.67,881215,428916,438430,9514,2,4,37.86,0.106,14.898,0,5.917,0.106,20.286,0,0,1.691,0,0.317,1.691,0,9.721,0.634,0,0,0,0.211,10.566,3.592,7.29,10.354,0,2.43,0.211,10.143,0.211,0,0,0,0,0,0,0,0
8/15/1989,BB,213,12:43:00,B,25.5,25,365,33.7,33.5,S,6502,32.67,881215,438430,448613,10183,2,4,40.52,0.099,12.537,0,0.691,0.099,21.125,0,0.099,0,0,0.494,1.382,0,1.678,0.494,0.099,0,0,0.197,9.773,0.987,7.601,10.76,0,2.567,0.197,9.378,0.197,0,0,0,0,0,0,0,0
8/15/1989,BB,213,12:49:00,C,25.5,25,365,33.7,33.5,S,6502,32.67,881215,448613,458275,9662,2,4,38.45,0,12.277,0,2.497,0,11.965,0,0,0.52,0,0.416,1.977,0,4.994,1.144,0,0,0.624,0.208,6.867,1.665,4.266,6.138,0,1.457,0.104,6.659,0.104,0,0,0,0,0,0,0,0
8/28/1989,BB,214,10:59:00,A,28,28,365,36,35.6,S,6502,32.67,881215,458287,467513,9226,2,4,36.71,0.654,3.051,0.109,0.327,0,5.993,0.436,0.218,0.109,0,1.09,1.525,0,2.615,0.218,0,0,0.436,0.763,22.336,0.436,2.615,1.199,0,0.218,1.961,22.336,0,0,0,0,0,0,0,0,0
8/28/1989,BB,214,11:09:00,B,28,28,365,36,35.6,S,6502,32.67,881215,467513,477137,9624,2,4,38.3,0.418,2.402,0,1.045,0,9.818,1.567,0.731,0.522,0,1.045,1.358,0,2.611,0.522,0,0,0.522,0.94,24.441,1.567,4.282,1.985,0,0.313,3.238,24.441,0,0,0,0,0,0,0,0,0
8/28/1989,BB,214,11:23:00,C,28,28,365,36,35.6,S,6502,32.67,881215,477137,486403,9266,2,4,36.87,0.651,1.193,0.108,0.651,0,9.113,0.434,0,0.868,0.217,1.085,1.627,0,7.052,0.868,0,0,0.976,0.651,22.782,1.302,4.014,1.844,0,0.217,3.038,22.782,0,0,0,0,0,0,0,0,0
9/11/1989,BB,215,9:24:00,A,27.8,27.5,365,32.5,32.5,S,6502,32.67,881215,486444,495636,9192,2,4,36.58,0.219,8.639,0.109,1.094,0,7.546,0.437,0,0.766,0,0.656,1.422,0.109,1.094,3.062,0,0,0,0.109,14.545,1.422,5.577,0.766,0.109,0.656,0.437,14.545,0,0,0,0,0,0,0,0,0
9/11/1989,BB,215,9:33:00,B,27.8,27.5,365,32.5,32.5,S,6502,32.67,881215,495636,504659,9023,1,2,35.9,0.223,5.737,0,0.167,0,8.411,0.111,0.167,0.836,0,1.114,0.39,0,2.674,1.448,0,0,0.111,0.111,11.642,0.613,6.239,0.947,0.056,0.668,0.501,11.642,0,0,0,0,0,0,0,0,0
9/11/1989,BB,215,9:43:00,C,27.8,27.5,365,32.5,32.5,S,6502,32.67,881215,504659,513723,9064,2,4,36.07,0.222,5.102,0,0.776,0,10.869,0,0.333,0.333,0,0.444,0.444,0,0.665,1.553,0.111,0,0,0,6.876,0.555,7.985,1.22,0.111,0.887,0.665,6.876,0,0,0,0,0,0,0,0,0
9/27/1989,BB,216,11:09:00,A,22.7,23.2,365,33.5,31.8,S,6502,32.67,881215,514363,523363,9000,3,8,35.81,11.393,20.105,0.223,1.564,0,10.722,0,1.787,0,0,0.67,0,0,0,0.67,0,0.447,6.031,1.787,0,0.894,9.829,0.447,0,0.223,0.223,0,0,0,0,0,0,0,0,0,0
9/27/1989,BB,216,11:18:00,B,22.7,23.2,365,33.5,31.8,S,6502,32.67,881215,523363,531675,8312,3,8,33.07,4.837,13.303,0.242,4.596,0,8.707,0,0.967,2.661,0,1.935,0.726,0,1.209,0.242,0,0,2.661,0.484,0,1.693,7.982,0.484,0,0.242,0,0,0,0,0,0,0,0,0,0,0
9/27/1989,BB,216,11:27:00,C,22.7,23.2,365,33.5,31.8,S,6502,32.67,881215,531675,540193,8518,3,8,33.89,4.957,10.385,0.472,3.54,0,8.025,0,0.944,12.509,0,3.304,0.472,0.236,5.193,0.944,0.236,0,3.776,1.18,0.236,2.36,7.317,0.472,0,0.236,0,0,0,0,0,0,0,0,0,0,0
10/13/1989,BB,217,11:47:00,A,20.8,20,365,30.4,30.2,S,6502,32.67,881215,540232,548234,8002,3,8,31.84,0.251,10.552,0,0.754,0,2.261,0,0.251,1.507,0,1.256,1.256,0,2.01,0,0,0,21.858,0.251,0,0.502,1.759,0.251,0,0,0.251,0,0,0,0,0,0,0,0,0,0
10/13/1989,BB,217,11:59:00,B,20.8,20,365,30.4,30.2,S,6502,32.67,881215,548234,557180,8946,3,8,35.6,0.899,5.843,0.225,3.371,0,1.798,0,0.225,2.472,0,0.899,1.573,0,4.719,0.674,0.449,0,10.787,0,0.225,0.899,1.348,0.225,0,0,0.225,0,0,0,0,0,0,0,0,0,0
10/13/1989,BB,217,12:12:00,C,20.8,20,365,30.4,30.2,S,6502,32.67,881215,557180,566379,9199,3,8,36.6,0.656,5.245,0.656,2.841,0,1.967,0,0.219,1.093,0,0.437,0,0,1.748,0.437,0,0,4.152,0,0.219,1.53,1.53,0.437,0,0,0.219,0,0,0,0,0,0,0,0,0,0
10/25/1989,BB,218,10:29:00,A,17.6,17.2,365,31.2,31.3,S,6502,32.67,881215,566385,575180,8795,3,8,35,0.229,7.086,0,1.829,0,0.229,0,0,0.457,0,0.229,0.229,0,1.372,0,0,0,1.6,0,0,0.686,0.229,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/25/1989,BB,218,10:49:00,B,17.6,17.2,365,31.2,31.3,S,6502,32.67,881215,580075,589391,9316,3,8,37.07,0,5.827,0,2.59,0,0.647,0,0,0.647,0,0,0.216,0,1.295,0.863,0.216,0,0.647,0,0,1.079,0.647,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/25/1989,BB,218,11:01:00,C,17.6,17.2,365,31.2,31.3,S,6502,32.67,881215,589391,598536,9145,3,8,36.39,0.22,4.177,0,2.198,0,0,0,0,0.22,0,0.22,0,0,1.319,0.66,0.22,0,0.22,0,0,1.319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/10/1989,BB,219,9:37:00,A,15.4,16.8,365,34.2,34.2,S,6502,32.67,881215,598610,607901,9291,2,4,36.97,0.216,16.121,0.757,0.974,0,0,0.108,0,0.108,0,0.108,0,0,0.649,0.108,0,0,0.541,0,0.216,0.433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/10/1989,BB,219,9:47:00,B,15.4,16.8,365,34.2,34.2,S,6502,32.67,881215,607901,617110,9209,2,4,36.64,0.218,11.68,0.437,0.655,0,0.109,0.218,0.109,0.109,0,0.327,0,0,0.764,1.201,0.109,0,1.201,0.109,0,1.201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/10/1989,BB,219,9:57:00,C,15.4,16.8,365,34.2,34.2,S,6502,32.67,881215,617110,626336,9226,2,4,36.71,0.109,14.164,0.218,1.307,0,0.109,0.545,0.109,0.545,0,0.218,0.218,0,4.031,0.545,0,0,0.872,0.218,0,2.397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/28/1989,BB,220,12:24:00,A,15,15.8,365,34,32.4,S,6502,32.67,881215,626509,636359,9850,2,4,39.19,0.102,0.408,0,0.816,0,0,0,0,0,0,0,0,0,0,0,0.102,0,0.102,0.612,0,0.204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/28/1989,BB,220,12:34:00,B,15,15.8,365,34,32.4,S,6502,32.67,881215,636359,645935,9576,2,4,38.1,0.105,0.21,0,0.315,0,0,0,0,0.42,0,0.84,0,0,3.989,1.05,0.105,0,0.105,0.63,0.315,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/28/1989,BB,220,12:47:00,C,15,15.8,365,34,32.4,S,6502,32.67,881215,645935,655878,9943,2,4,39.57,0.303,0.202,0.202,2.224,0,0,0,0,0.202,0,0,0,0,1.921,0.303,0.101,0,0.809,0.202,0.101,0.505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/1989,BB,221,11:17:00,A,7.2,8.4,365,33.5,33.5,S,6502,32.67,881215,662488,672082,9594,3,8,38.18,0,0,0,1.048,0,0,0,0,1.467,0,0.21,0,0,5.448,0.21,0,0,10.897,0,0.21,1.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/1989,BB,221,11:33:00,B,7.2,8.4,365,33.5,33.5,S,6502,32.67,881215,672082,681722,9640,3,8,38.36,0,0.209,0,0.417,0,0,0,0,1.043,0,0.417,0,0,1.251,0.417,0,0,8.134,0,0,0.209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/1989,BB,221,11:43:00,C,7.2,8.4,365,33.5,33.5,S,6502,32.67,881215,681722,691408,9686,3,8,38.54,0,0.415,0,1.453,0,0,0,0,2.906,0,1.661,0,0,3.944,1.661,0.208,0,9.548,0,0.208,1.245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/22/1989,BB,222,8:46:00,A,3.3,4,365,29.3,29.9,S,6502,32.67,881215,699420,708994,9574,3,8,38.1,0,1.89,0,0.84,0,0,0,0,0.21,0,0.21,0,0,1.05,2.1,0.21,0,3.57,0,0.21,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/22/1989,BB,222,8:55:00,B,3.3,4,365,29.3,29.9,S,6502,32.67,881215,708994,717346,8352,3,8,33.23,0,5.777,0,1.444,0,0,0,0,6.981,0,0.241,0,0,4.333,1.444,0,0,4.092,0,0,0.963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
