DATE,STATION,SAMPLE,ATTIME,REPLICAT,STEMP,BTEMP,MESH,SSAL,BSAL,SVOL,TYPETOW,TTSBO,RPM,RPT,DATECAL,FLOSTART,FLOEND,NOMINTOW,PSAMSORT,NAME,XFACTOR,NO3M,HYDROMED,GASTRVEL,BIVLARVA,POLYCHAE,UNCLADOC,OSTRACOD,ACTONSAA,ACTONSAC,CENTHAMA,CENTHAMC,EURYAFFA,EURYAFFC,LABIAESA,LABIAESC,PARVCRAA,PSECOROA,PSECOROC,UCALSPPA,UCALSPPC,TEMTURBA,TEMTURBC,UNCALSPP,EUTACUTA,UNIHARPA,OITHSPPC,UNICYCLA,UNICOPEN,UNICOPEA,UNICOPEC,BARNNAUP,BARNCYPR,CRABLIKZ,BRYOZOAN,BIPIBRAC,DOLIOLAR,OPHIOPLU,ECHINOPL,ASCIDIAL,LARVACEA,OTHERPLA,TOTZPK,ACARTIA,CENTROP,BARNACLE,EURYTEMO,TOTCOPEP,PSECOROT
1986-08-01,BB,138,09:08:00,A,30.6,30.6,153,35.8,35.1,200,PS,O,3657,30.61,841217157841,159018,1177,3,100,DLB,1,2.719,36.8,147.1,0,73.6,0,0,404.6,8091.2,0,0,0,0,0,367.8,1140.1,0,2537.7,0,0,0,0,0,36.8,0,441.3,36.8,1140.1,0,0,2059.6,0,698.8,0,0,0,0,0,0,331,0,17543.2,8495.8,0,2059.6,0,14196.4,2537.7
1986-08-01,BB,138,09:08:00,B,30.6,30.6,153,35.8,35.1,200,PS,O,5500,30.52,841217171057,172640,1583,3,100,DLB,1,3.667,0,54.5,27.3,0,0,0,436.3,8671.9,0,0,0,0,0,218.2,1227.2,0,2072.5,0,0,0,0,0,54.5,0,300,27.3,1118.1,0,0,1663.5,81.8,300,27.3,0,0,0,0,0,163.6,109.1,16553,9108.3,0,1745.3,0,14126,2072.5
1986-08-18,BB,139,11:08:00,A,28.3,28,153,35.7,35.4,200,PS,O,5500,30.52,841217172671,174513,1842,3,100,DLB,1,4.267,0,70.3,46.9,796.8,0,23.4,1851.4,2929.5,0,0,0,0,0,46.9,3468.5,23.4,257.8,0,0,0,0,0,93.7,23.4,257.8,0,562.5,0,0,984.3,46.9,2156.1,117.2,0,0,46.9,23.4,0,117.2,23.4,13967.7,4780.9,0,1031.2,0,9514.9,281.2
1986-08-18,BB,139,11:08:00,B,28.3,28,153,35.7,35.4,200,PS,O,3657,30.61,841217159129,160728,1599,3,100,DLB,1,3.693,135.4,27.1,81.2,1083.1,0,0,2734.9,3303.5,0,0,0,0,0,108.3,3547.3,0,649.9,0,0,0,0,0,108.3,0,189.5,108.3,460.3,0,0,1218.5,0,2545.4,135.4,0,0,27.1,0,0,0,54.2,16517.7,6038.5,0,1218.5,0,11210.4,649.9
1986-09-02,BB,140,11:06:00,A,24,24.2,153,34.1,33.8,200,PS,O,5500,30.52,841217174490,177334,2844,3,100,DLB,1,6.588,0,0,75.9,455.4,0,0,910.7,637.5,0,0,0,0,0,75.9,1077.7,30.4,242.9,0,0,0,45.5,0,288.4,45.5,15.2,15.2,242.9,0,0,333.9,0,136.6,0,0,0,45.5,0,15.2,136.6,30.4,4857.3,1548.3,0,333.9,0,3627.8,273.2
1986-09-02,BB,140,11:06:00,B,24,24.2,153,34.1,33.8,200,PS,O,3657,30.61,841217161224,164050,2826,3,100,DLB,1,6.527,30.6,15.3,214.5,505.6,0,30.6,888.6,735.4,0,0,0,0,0,229.8,1884.5,91.9,183.9,0,0,15.3,15.3,15.3,520.9,0,30.6,46,168.5,0,0,689.4,0,306.4,61.3,0,0,15.3,46,0,107.2,91.9,6940.4,1624,0,689.4,0,4826.1,275.8
1986-09-15,BB,141,10:16:00,A,25.2,25.2,153,35.4,35.4,200,PS,O,5500,30.52,841217180655,183707,3052,3,100,DLB,1,7.07,56.6,56.6,70.7,367.8,0,0,1414.4,3026.9,0,0,0,0,0,155.6,1768,56.6,396,0,0,14.1,28.3,14.1,282.9,42.4,183.9,28.3,127.3,0,0,1018.4,0,452.6,0,0,0,198,141.4,0,56.6,70.7,10028.3,4441.3,0,1018.4,0,7538.9,452.6
1986-09-15,BB,141,10:16:00,B,25.2,25.2,153,35.4,35.4,200,PS,O,3657,30.61,841217167315,170235,2920,3,100,DLB,1,6.744,44.5,44.5,89,400.4,0,14.8,1319.7,3113.9,0,0,0,0,0,237.2,1883.2,103.8,370.7,0,0,14.8,44.5,0,400.4,0,148.3,0,266.9,0,0,1023.1,14.8,474.5,74.1,29.7,14.8,177.9,118.6,0,118.6,74.1,10616.8,4433.6,0,1038,0,7903.3,474.5
1986-09-30,BB,142,09:35:00,A,27.9,27.9,153,35.7,35.6,200,PS,O,5500,30.52,841217183722,185884,2162,3,100,DLB,1,5.008,39.9,0,39.9,359.4,0,0,818.7,2855.4,0,0,0,0,0,0,299.5,59.9,1098.2,0,0,0,39.9,0,319.5,20,259.6,0,119.8,0,0,1877,0,1817.1,0,0,20,99.8,39.9,0,119.8,119.8,10423.3,3674.1,0,1877,0,5890.6,1158.1
1986-09-30,BB,142,09:35:00,B,27.9,27.9,153,35.7,35.6,200,PS,O,3657,30.61,841217170265,172280,2015,3,100,DLB,1,4.654,21.5,64.5,64.5,257.8,21.5,0,795,2213.1,0,0,0,0,0,0,472.7,21.5,644.6,0,0,0,21.5,0,107.4,21.5,300.8,0,128.9,0,0,2599.9,0,1912.3,21.5,0,0,107.4,171.9,0,107.4,64.5,10141.8,3008.2,0,2599.9,0,4727.1,666.1
1986-10-15,BB,143,10:56:00,A,23.2,23.6,153,34,34.3,200,PS,O,5500,30.52,841217185902,189163,3261,3,100,DLB,1,7.554,132.4,0,0,476.6,13.2,0,741.3,1522.4,0,0,0,0,0,0,4222.9,26.5,66.2,0,0,13.2,0,13.2,264.8,66.2,145.6,13.2,145.6,0,0,926.7,0,92.7,26.5,0,0,66.2,0,0,39.7,119.1,9134.2,2263.7,0,926.7,0,7241.2,92.7
1986-10-15,BB,143,10:56:00,B,23.2,23.6,153,34,34.3,200,PS,O,3657,30.61,841217172340,175450,3110,3,100,DLB,1,7.183,55.7,0,111.4,501.2,69.6,0,431.6,1322.6,0,0,0,0,0,0,4468.9,0,69.6,0,0,27.8,0,13.9,556.9,97.5,69.6,0,208.8,0,0,960.6,13.9,83.5,27.8,0,0,97.5,0,0,69.6,125.3,9383.3,1754.1,0,974.5,0,7267.2,69.6
1986-10-31,BB,144,10:10:00,A,18.8,18.8,153,35.2,35.2,200,PS,O,3657,30.61,841217175449,179148,3699,3,100,DLB,1,8.544,35.1,0,140.4,538.4,70.2,0,526.7,1509.8,46.8,93.6,0,0,0,46.8,1708.8,35.1,46.8,0,0,11.7,316,0,714,58.5,971.4,11.7,163.9,0,0,351.1,11.7,23.4,140.4,0,11.7,93.6,0,0,491.6,46.8,8216.3,2036.5,140.4,362.8,0,6261.7,81.9
1986-10-31,BB,144,10:10:00,B,18.8,18.8,153,35.2,35.2,200,PS,O,5500,30.52,841217189165,193117,3952,3,100,DLB,1,9.155,10.9,0,76.5,480.6,76.5,0,436.9,1256.1,10.9,76.5,0,0,0,54.6,1649.4,10.9,21.8,0,0,10.9,120.2,0,393.2,131.1,622.6,21.8,98.3,0,0,262.2,0,32.8,120.2,0,0,32.8,0,0,491.5,76.5,6575.6,1693.1,87.4,262.2,0,4915.3,32.8
1986-11-14,BB,145,10:19:00,A,14.5,14.6,153,35.5,35.6,200,PS,O,3657,30.61,841217179254,183498,4244,3,100,DLB,1,9.802,10.2,10.2,71.4,1203.8,367.3,20.4,306.1,1254.8,30.6,51,0,0,0,214.2,5090.8,10.2,10.2,10.2,30.6,20.4,387.7,0,1367.1,20.4,1214,81.6,652.9,0,0,91.8,10.2,10.2,40.8,0,0,10.2,0,0,336.7,102,13038.2,1560.9,81.6,102,0,10752.9,20.4
1986-11-14,BB,145,10:19:00,B,14.5,14.6,153,35.5,35.6,200,PS,O,5500,30.52,841217193167,197069,3902,3,100,DLB,1,9.039,0,22.1,66.4,1073.1,497.8,0,464.7,907.2,22.1,55.3,0,0,0,165.9,5509.5,0,44.3,11.1,66.4,33.2,486.8,0,1659.5,22.1,1150.6,66.4,486.8,0,0,121.7,11.1,0,44.3,0,0,0,0,0,464.7,66.4,13519.2,1371.8,77.4,132.8,0,11151.7,44.3
1986-12-02,BB,146,13:20:00,A,16,16,153,34.1,34.1,200,PS,O,3657,30.61,841217183531,1183528,999997,3,100,DLB,1,10.04,10,10,49.8,39.8,29.9,0,338.6,607.6,0,79.7,0,0,0,10,2051.8,0,0,10,29.9,19.9,179.3,0,388.4,59.8,388.4,29.9,119.5,0,0,49.8,19.9,0,19.9,0,0,0,0,0,29.9,39.8,4611.6,946.2,79.7,69.7,0,4312.7,0
1986-12-02,BB,146,13:20:00,B,16,16,153,34.1,34.1,200,PS,O,5500,30.52,841217197092,201428,4336,3,100,DLB,1,10.04,19.9,10,69.7,69.7,59.8,0,259,667.3,0,19.9,0,0,0,29.9,2111.6,0,10,10,49.8,39.8,109.6,0,358.6,29.9,1065.7,19.9,129.5,0,0,79.7,19.9,0,10,0,0,0,0,0,89.6,39.8,5378.5,926.3,19.9,99.6,0,4910.4,10
1986-12-15,BB,147,11:22:00,A,10.5,10.7,153,33.8,33.7,200,PS,O,3657,30.61,841217183728,186809,3081,3,100,DLB,1,7.116,28.1,0,84.3,140.5,281.1,0,899.4,2234.4,0,238.9,0,0,0,42.2,2304.7,0,0,84.3,42.2,14.1,98.4,0,140.5,14.1,1784.7,224.8,267,0,0,56.2,0,0,14.1,0,0,0,0,0,253,0,9246.8,3133.8,238.9,56.2,0,8389.5,0
1986-12-15,BB,147,11:22:00,B,10.5,10.7,153,33.8,33.7,200,PS,O,5500,30.52,841217201597,204733,3136,3,100,DLB,1,7.265,0,27.5,27.5,55.1,178.9,0,867.2,2174.8,0,82.6,0,0,0,13.8,2312.5,0,0,27.5,55.1,0,41.3,0,123.9,0,1638,123.9,206.5,0,0,13.8,0,0,13.8,0,0,0,0,0,123.9,0,8107.4,3042,82.6,13.8,0,7666.9,0
1986-12-31,BB,148,12:25:00,A,9.9,9.9,153,35.1,35.2,200,PS,O,3657,30.61,841217186825,191920,5095,3,100,DLB,1,11.77,17,0,356.8,102,17,0,492.8,2463.9,85,543.8,0,0,0,51,611.7,0,0,8.5,0,8.5,0,0,68,34,1223.4,17,611.7,0,0,25.5,17,0,0,0,0,0,0,0,195.4,8.5,6958.4,2956.7,628.7,42.5,0,6219.2,0
1986-12-31,BB,148,12:25:00,B,9.9,9.9,153,35.1,35.2,200,PS,O,5500,30.52,841217204782,210212,5430,3,100,DLB,1,12.58,23.8,0,318,119.2,47.7,0,834.7,3020.7,39.7,683.6,0,0,0,31.8,2194,0,0,15.9,63.6,7.9,0,0,39.7,7.9,1089,63.6,524.6,0,0,55.6,7.9,0,0,0,0,0,0,0,222.6,15.9,9427.7,3855.3,723.4,63.6,0,8616.9,0
1987-01-13,BB,149,10:48:00,A,7.8,9.2,153,31.1,31.2,200,PS,O,5500,30.52,841217210210,212898,2688,3,100,DLB,1,6.227,32.1,16.1,353.3,273,32.1,0,289.1,674.5,0,337.2,0,0,0,0,562.1,0,0,16.1,0,0,0,0,32.1,16.1,273,0,385.4,0,0,64.2,32.1,0,48.2,0,0,0,0,0,96.4,48.2,3581.2,963.5,337.2,96.4,0,2585.5,0
1987-01-13,BB,149,10:48:00,B,7.8,9.2,153,31.1,31.2,200,PS,O,3657,30.61,841217191980,194718,2738,3,100,DLB,1,6.324,0,0,490.2,205.6,0,0,284.6,869.7,0,173.9,0,0,0,0,679.9,0,47.4,0,0,0,0,0,15.8,79.1,253,0,363.7,0,0,110.7,31.6,0,47.4,0,0,0,0,0,142.3,15.8,3810.9,1154.3,173.9,142.3,0,2767.2,47.4
1987-01-28,BB,150,11:02:00,A,6.9,6.8,153,30.7,30.8,200,PS,O,3657,30.61,841217194737,198147,3410,3,100,DLB,1,7.876,25.4,0,342.8,76.2,0,0,279.3,279.3,50.8,1117.3,0,12.7,0,0,76.2,0,0,12.7,0,0,0,0,0,12.7,253.9,0,38.1,0,0,0,12.7,0,25.4,0,0,0,0,0,139.7,0,2755.2,558.7,1168.1,12.7,12.7,2133.1,0
1987-01-28,BB,150,11:02:00,B,6.9,6.8,153,30.7,30.8,200,PS,O,5500,30.52,841217212906,215859,2953,3,100,DLB,1,6.841,14.6,0,263.1,102.3,14.6,0,277.7,350.8,29.2,745.5,0,0,0,0,58.5,0,0,0,0,0,0,0,0,0,160.8,0,87.7,0,0,14.6,0,0,29.2,0,0,0,0,0,131.6,14.6,2295,628.6,774.7,14.6,0,1710.3,0
1987-02-11,BB,151,10:21:00,A,6.3,7.3,153,17.9,27.6,200,PS,O,3600,31.65,860926659207,661041,1834,3,100,DLB,1,4.097,24.4,0,24.4,97.6,0,0,97.6,537,24.4,24.4,0,146.4,0,0,122,0,0,0,0,0,0,0,0,24.4,317.3,48.8,24.4,0,0,122,48.8,0,0,0,0,0,0,0,0,0,1684.2,634.6,48.8,170.9,146.4,1366.9,0
1987-02-11,BB,151,10:21:00,B,6.3,7.3,153,17.9,27.6,200,PS,O,1,32.69,860926307275,309167,1892,3,100,DLB,1,4.092,0,0,0,244.4,0,0,342.1,733.1,0,73.3,0,146.6,0,0,24.4,0,0,0,0,0,0,0,0,24.4,293.3,24.4,24.4,0,0,122.2,0,0,24.4,0,0,0,0,0,0,0,2077.2,1075.3,73.3,122.2,146.6,1686.2,0
1987-02-27,BB,152,12:15:00,A,6.8,6.8,153,32.8,32.8,200,PS,O,3600,31.65,860926673346,677792,4446,3,100,DLB,1,9.932,0,10.1,110.8,60.4,0,0,80.5,281.9,362.5,1631.1,0,0,0,0,664.5,0,0,10.1,0,0,0,0,10.1,50.3,90.6,0,20.1,0,0,10.1,0,0,10.1,0,0,0,0,0,0,50.3,3453.5,362.5,1993.6,10.1,0,3201.8,0
1987-02-27,BB,152,12:15:00,B,6.8,6.8,153,32.8,32.8,200,PS,O,1,32.69,860926315345,315412,67,3,100,DLB,1,9.93,0,10.1,20.1,60.4,0,0,130.9,231.6,342.4,1349.4,0,0,0,0,412.9,0,0,0,0,0,0,0,0,30.2,100.7,10.1,30.2,0,0,30.2,10.1,0,0,0,0,0,0,0,0,30.2,2799.6,362.5,1691.8,40.3,0,2638.5,0
1987-03-13,BB,153,10:45:00,A,9.4,9.2,153,12.8,23.4,200,PS,O,1,32.69,860926315604,318911,3307,3,100,DLB,1,7.152,0,0,14,14,28,14,83.9,41.9,14,293.6,28,139.8,0,0,14,14,0,0,0,0,0,0,0,69.9,111.9,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,894.9,125.8,307.6,14,167.8,811,14
1987-03-13,BB,153,10:45:00,B,9.4,9.2,153,12.8,23.4,200,PS,O,3600,31.65,860926677701,680479,2778,3,100,DLB,1,6.206,0,0,0,16.1,48.3,16.1,0,32.2,0,290,0,145,0,0,16.1,0,0,0,0,0,0,0,0,64.5,96.7,0,16.1,0,0,0,0,0,0,0,0,0,0,0,0,16.1,757.3,32.2,290,0,145,660.7,0
1987-03-27,BB,154,10:30:00,A,15.3,15.1,153,26.8,26.5,200,PS,O,3600,31.65,860926680861,684488,3627,3,100,DLB,1,8.102,0,12.3,24.7,12.3,12.3,0,37,24.7,12.3,728.2,0,12.3,0,0,74.1,0,0,0,0,0,0,0,0,0,580.1,12.3,49.4,0,0,98.7,0,0,0,0,0,0,0,0,0,12.3,1703.3,61.7,740.6,98.7,12.3,1530.5,0
1987-03-27,BB,154,10:30:00,B,15.3,15.1,153,26.8,26.5,200,PS,O,1,32.69,860926318923,322861,3938,3,100,DLB,1,8.517,11.7,23.5,47,11.7,11.7,11.7,93.9,70.4,58.7,939.3,0,35.2,0,0,47,11.7,0,0,0,0,0,0,0,11.7,540.1,11.7,47,0,0,199.6,0,0,0,0,0,0,0,0,0,35.2,2219.1,164.4,998,199.6,35.2,1866.9,11.7
1987-04-13,BB,155,12:09:00,A,19,17.1,153,23.7,30.3,200,PS,O,3600,31.65,860926684485,686070,1585,3,100,DLB,1,3.541,0,988.4,0,310.6,0,0,338.9,931.9,0,338.9,0,0,0,28.2,451.8,0,56.5,0,0,0,0,0,0,28.2,1383.8,480.1,254.2,0,0,1016.7,0,0,28.2,0,0,0,0,0,254.2,0,6890.7,1270.8,338.9,1016.7,0,4292.6,56.5
1987-04-13,BB,155,12:09:00,B,19,17.1,153,23.7,30.3,200,PS,O,1,32.69,860926322877,324440,1563,3,100,DLB,1,3.38,59.2,1301.8,29.6,355,0,0,443.8,1390.5,0,295.9,0,0,0,29.6,325.4,0,118.3,0,0,0,0,0,0,0,1893.5,1035.5,207.1,0,0,1094.7,29.6,0,29.6,0,0,0,0,0,177.5,0,8816.6,1834.3,295.9,1124.3,0,5739.6,118.3
1987-04-27,BB,156,12:43:00,A,18.6,18.2,153,32.8,32.9,200,PS,O,1,32.69,860926324469,328031,3562,3,100,DLB,1,7.704,0,77.9,0,51.9,26,0,220.7,1739.4,26,77.9,13,0,0,0,1220.1,13,13,0,13,0,0,0,13,0,1453.8,13,194.7,0,0,1362.9,0,116.8,0,0,0,0,0,0,402.4,64.9,7113.2,1960,103.8,1362.9,13,5010.4,26
1987-04-27,BB,156,12:43:00,B,18.6,18.2,153,32.8,32.9,200,PS,O,3600,31.65,860926686080,689450,3370,3,100,DLB,1,7.528,0,26.6,26.6,13.3,0,13.3,252.4,1381.5,39.9,53.1,0,13.3,0,26.6,1129.1,13.3,26.6,0,0,0,0,0,26.6,0,1275.2,79.7,119.6,0,0,1301.8,0,66.4,0,0,0,0,0,0,398.5,26.6,6309.8,1633.9,93,1301.8,13.3,4436.8,39.9
1987-05-11,BB,157,10:36:00,A,21.8,21.3,153,24,24.6,200,PS,O,1,32.69,860926328069,329964,1895,3,100,DLB,1,4.098,0,170.8,24.4,122,0,0,2220.6,8077.1,0,0,0,0,0,24.4,756.5,0,585.7,0,0,0,0,0,146.4,24.4,1952.2,170.8,732.1,0,0,7540.3,0,780.9,0,0,0,0,0,0,341.6,48.8,23718.9,10297.7,0,7540.3,0,14690.1,585.7
1987-05-11,BB,157,10:36:00,B,21.8,21.3,153,24,24.6,200,PS,O,3600,31.65,860926689447,691409,1962,3,100,DLB,1,4.383,0,114.1,22.8,387.9,22.8,0,3057.3,7392.2,0,0,0,0,0,91.3,707.3,45.6,365,0,0,0,0,0,22.8,45.6,1893.7,68.4,684.5,0,0,4700,68.4,1209.2,0,0,0,0,0,0,296.6,45.6,21241.2,10449.5,0,4768.4,0,14373.7,410.7
1987-05-26,BB,158,11:30:00,A,26.2,25.8,153,33.2,32.7,200,PS,O,3600,31.65,860926691403,693161,1758,3,100,DLB,1,3.927,50.9,152.8,0,76.4,0,0,254.6,1044.1,0,0,0,0,0,25.5,2546.5,0,76.4,0,0,0,0,0,254.6,50.9,483.8,0,509.3,0,0,6468,50.9,814.9,50.9,0,0,0,0,0,229.2,50.9,13190.7,1298.7,0,6519,0,5245.7,76.4
1987-05-26,BB,158,11:30:00,B,26.2,25.8,153,33.2,32.7,200,PS,O,5400,33.7,860926201124,203126,2002,3,100,DLB,1,4.2,47.6,238.1,0,500,0,0,285.7,1714.3,0,0,0,0,0,119,5000,0,190.5,0,47.6,0,23.8,0,381,47.6,1238.1,95.2,1023.8,0,0,22095.2,142.9,2000,47.6,0,0,0,23.8,0,428.6,95.2,35785.7,2000,0,22238.1,0,10166.7,190.5
1987-06-09,BB,159,10:10:00,A,26.8,26.7,153,34.3,34.4,200,PS,O,3600,31.65,860926698475,700339,1864,3,100,DLB,1,4.164,24,24,0,72,0,0,0,600.4,0,0,0,0,0,24,1537,0,240.2,0,0,0,0,24,96.1,0,384.2,0,1080.7,0,0,6820.4,48,3290.1,0,0,0,0,24,0,240.2,72,14601.3,600.4,0,6868.4,0,3986.6,240.2
1987-06-09,BB,159,10:10:00,B,26.8,26.7,153,34.3,34.4,200,PS,O,5400,33.7,860926203185,205214,2029,3,100,DLB,1,4.257,94,70.5,0,0,0,0,0,704.7,0,0,0,0,0,70.5,1386,0,117.5,0,0,0,0,117.5,117.5,0,352.4,0,1409.4,0,0,8362.7,117.5,4533.7,23.5,0,0,0,47,0,164.4,47,17735.5,704.7,0,8480.2,0,4275.3,117.5
1987-06-23,BB,160,10:25:00,A,27,27.4,153,34.9,34.4,200,PS,O,3600,31.65,860926700506,702392,1886,3,100,DLB,1,4.213,166.2,189.9,237.4,261.1,0,0,783.3,3987.7,0,0,0,0,0,94.9,3014.5,0,1281.7,0,0,0,0,94.9,640.9,0,189.9,23.7,593.4,0,0,6503.7,332.3,2136.2,427.2,0,23.7,0,0,0,47.5,189.9,21220,4770.9,0,6836,0,10705,1281.7
1987-06-23,BB,160,10:25:00,B,27,27.4,153,34.9,34.4,200,PS,O,5400,33.7,860926205822,205939,117,3,100,DLB,1,4.21,190,190,332.5,665.1,0,0,261.3,2755.3,0,0,0,0,0,23.8,2779.1,23.8,1140.1,0,0,23.8,0,47.5,142.5,0,71.3,95,451.3,0,0,4370.5,261.3,1829,807.6,0,0,0,0,0,95,166.3,16722.1,3016.6,0,4631.8,0,7814.7,1163.9
1987-07-08,BB,161,09:21:00,A,28.6,28.6,153,35.3,34.3,200,PS,O,5400,33.7,860926205974,208077,2103,3,100,DLB,1,4.412,0,68,68,634.6,0,0,861.3,4827.7,0,0,0,0,0,90.7,1405.3,158.7,2447.9,0,0,0,22.7,68,204,0,249.3,68,884,0,0,4125.1,68,272,272,0,0,45.3,0,0,90.7,68,16999.1,5689,0,4193.1,0,11287.4,2606.5
1987-07-08,BB,161,09:21:00,B,28.6,28.6,153,35.3,34.3,200,PS,O,3600,31.65,860926702454,704698,2244,3,100,DLB,1,5.013,0,79.8,39.9,458.8,0,0,359.1,3012.2,0,0,0,0,0,139.6,1256.7,39.9,1935,0,0,0,0,0,119.7,19.9,618.4,39.9,897.7,19.9,0,3670.5,79.8,239.4,199.5,0,0,39.9,0,0,39.9,59.8,13365.3,3371.2,0,3750.2,0,8458,1974.9
1987-07-21,BB,162,09:11:00,A,28.6,28.6,153,36.3,36.4,200,PS,O,5400,33.7,860926208088,209998,1910,3,100,DLB,1,4.007,0,25,0,249.6,0,0,74.9,1222.9,0,0,0,0,0,74.9,2071.4,0,74.9,25,0,0,0,0,224.6,0,474.2,0,199.7,0,0,3543.8,25,149.7,0,0,0,25,0,0,0,49.9,8510.1,1297.7,0,3568.8,0,4442.2,74.9
1987-07-21,BB,162,09:11:00,B,28.6,28.6,153,36.3,36.4,200,PS,O,3600,31.65,860926704722,706156,1434,3,100,DLB,1,3.203,0,62.4,0,312.2,0,0,187.3,874.2,31.2,0,0,0,0,156.1,1717.1,0,187.3,0,0,0,0,31.2,343.4,0,593.2,0,593.2,0,0,4089.9,0,312.2,0,0,0,0,0,0,62.4,249.8,9803.3,1061.5,31.2,4089.9,0,4714.3,187.3
1987-08-06,BB,163,09:21:00,A,29,29,153,35.9,34.5,200,PS,O,3600,31.65,860926706162,708081,1919,3,100,DLB,1,4.287,23.3,70,0,186.6,0,0,443.2,4245.4,0,0,0,0,23.3,93.3,979.7,186.6,886.4,0,0,0,0,0,93.3,0,559.8,0,279.9,0,0,1679.5,46.7,723.1,46.7,0,0,0,0,0,163.3,93.3,10823.4,4688.6,0,1726.1,0,7791,1073
1987-08-06,BB,163,09:21:00,B,29,29,153,35.9,34.5,200,PS,O,5400,33.7,860926210025,211937,1912,3,100,DLB,1,4.011,24.9,99.7,0,49.9,0,0,548.5,2567.9,0,0,0,0,0,0,1171.8,0,947.4,0,0,0,0,99.7,124.7,0,498.6,0,473.7,0,0,1670.4,74.8,1047.1,24.9,0,0,0,0,0,74.8,199.5,9698.3,3116.4,0,1745.2,0,6432.3,947.4
1987-08-21,BB,164,10:30:00,A,29.1,29.1,153,35.6,35.4,200,PS,O,5400,33.7,860926212548,214211,1663,3,100,DLB,1,3.489,28.7,1375.8,172,315.3,0,0,1318.4,2235.6,0,0,0,0,0,86,1031.8,0,1949,0,57.3,0,315.3,57.3,200.6,0,1404.4,143.3,974.5,0,0,5273.7,0,3783.3,0,0,28.7,86,57.3,0,343.9,200.6,21438.8,3554,0,5273.7,0,9773.6,1949
1987-08-21,BB,164,10:30:00,B,29.1,29.1,153,35.6,35.4,200,PS,O,3600,31.65,860926709587,710992,1405,3,100,DLB,1,3.138,31.9,1019.8,95.6,509.9,0,0,828.6,1497.8,0,0,0,0,0,95.6,1019.8,0,1370.3,0,0,0,254.9,63.7,191.2,0,1370.3,95.6,733,0,0,3696.6,0,3409.8,0,0,0,95.6,159.3,0,318.7,95.6,16953.5,2326.3,0,3696.6,0,7520.7,1370.3
1987-09-04,BB,165,10:40:00,A,24.5,-99.9,153,28,-99.9,200,PS,O,3600,31.65,860926711083,711694,611,3,100,DLB,1,6.61,0,60.5,15.1,378.2,0,0,756.4,3449.3,0,0,0,0,0,90.8,1422.1,30.3,756.4,0,0,15.1,15.1,60.5,75.6,30.3,453.9,30.3,151.3,0,0,635.4,30.3,499.2,0,0,0,15.1,0,0,257.2,15.1,9243.6,4205.7,0,665.7,0,7337.4,786.7
1987-09-04,BB,165,10:40:00,B,24.5,-99.9,153,28,-99.9,200,PS,O,5400,33.7,860926214405,216125,1720,3,100,DLB,1,3.608,0,138.6,27.7,637.5,0,0,1884.7,6762.7,0,0,0,0,0,304.9,2605.3,304.9,1967.8,0,0,0,0,27.7,138.6,0,471.2,27.7,110.9,0,0,1302.7,0,831.5,0,0,0,55.4,0,0,249.4,55.4,17904.7,8647.5,0,1302.7,0,14606.4,2272.7
1987-09-21,BB,166,10:58:00,A,27.6,27.8,153,29.8,30.9,200,PS,O,5400,33.7,860926216391,219197,2806,3,100,DLB,1,5.887,17,526.6,101.9,1953.5,0,0,2225.2,8238.5,0,0,0,0,0,51,594.5,0,1596.7,0,0,0,0,0,0,34,101.9,34,237.8,0,0,985.2,17,1494.8,0,0,0,34,17,0,118.9,118.9,18498.4,10463.7,0,1002.2,0,13113.6,1596.7
1987-09-21,BB,166,10:58:00,B,27.6,27.8,153,29.8,30.9,200,PS,O,3600,31.65,860926715958,719559,3601,3,100,DLB,1,8.044,12.4,422.7,37.3,1417.2,12.4,0,1268,4724,0,0,0,0,0,12.4,310.8,12.4,758.3,0,0,0,0,0,12.4,12.4,136.7,37.3,248.6,0,0,907.5,0,907.5,12.4,0,0,62.2,0,0,87,74.6,11486.8,5992,0,907.5,0,7533.6,770.8
1987-10-06,BB,167,11:39:00,A,21.6,21.6,153,34.6,34.6,200,PS,O,3600,31.65,860926719557,721945,2388,3,100,DLB,1,5.334,18.7,18.7,37.5,937.4,75,0,0,112.5,0,0,0,0,0,0,375,0,18.7,0,0,0,150,0,0,0,300,0,37.5,0,0,1406.1,0,131.2,0,0,0,131.2,18.7,0,56.2,0,3824.5,112.5,0,1406.1,0,993.6,18.7
1987-10-06,BB,167,11:39:00,B,21.6,21.6,153,34.6,34.6,200,PS,O,5400,33.7,860926219217,222892,3675,3,100,DLB,1,7.71,0,0,0,466.9,90.8,13,64.9,259.4,0,0,0,0,0,51.9,389.1,0,142.7,0,0,0,259.4,0,77.8,13,155.6,0,64.9,0,0,1530.5,0,129.7,25.9,0,0,64.9,13,0,64.9,38.9,3917,324.3,0,1530.5,0,1478.6,142.7
1987-10-20,BB,168,11:06:00,A,20,20,153,35.9,35.9,200,PS,O,5400,33.7,860926222942,222987,45,3,100,DLB,1,3.38,59.2,59.2,207.1,1745.6,147.9,0,443.8,384.6,0,0,0,0,0,29.6,1153.8,0,59.2,29.6,0,177.5,650.9,0,88.8,29.6,1035.5,29.6,118.3,0,0,3017.8,29.6,29.6,0,0,0,59.2,147.9,0,88.8,266.3,10088.8,828.4,0,3047.3,0,4230.8,59.2
